role;idPer;idObra;
actor;31623;1211;
actor;31626;4894;
actor;31627;196;
actor;31628;969;
actor;3162;1036;
actor;3162;4707;
actor;31634;3426;
actor;31635;3907;
actor;31636;5324;
actor;31637;3197;
actor;3163;2400;
actor;3163;944;
actor;31640;5531;
actor;31641;381;
actor;31648;4676;
actor;31649;1831;
actor;3164;94;
actor;31656;1350;
actor;31657;3799;
actor;31657;860;
actor;31658;4806;
actor;31660;5127;
actor;31662;4304;
actor;31663;1924;
actor;31664;1924;
actor;31666;1863;
actor;31669;2414;
actor;3166;3731;
actor;3166;4814;
actor;3166;5479;
actor;31671;1587;
actor;31675;1482;
actor;31676;142;
actor;31676;4744;
actor;31676;5032;
actor;31676;699;
actor;31676;920;
actor;31676;932;
actor;31680;3841;
actor;31681;1588;
actor;31683;1726;
actor;31685;2792;
actor;31687;1843;
actor;31688;560;
actor;31689;5218;
actor;3168;1820;
actor;31692;4029;
actor;31701;1681;
actor;31701;3285;
actor;31701;4695;
actor;31701;4961;
actor;31708;1078;
actor;31708;4067;
actor;31708;5673;
actor;31708;753;
actor;31710;4902;
actor;31711;4899;
actor;31714;3676;
actor;31714;5200;
actor;31715;1759;
actor;31716;2348;
actor;31718;2448;
actor;31718;2733;
actor;31718;2954;
actor;31718;3218;
actor;31718;3988;
actor;31718;799;
actor;3171;174;
actor;31720;4753;
actor;31722;1033;
actor;31722;1189;
actor;31722;1330;
actor;31722;1456;
actor;31722;1754;
actor;31722;2326;
actor;31722;252;
actor;31722;2974;
actor;31722;2999;
actor;31722;3089;
actor;31722;3281;
actor;31722;3739;
actor;31722;3906;
actor;31722;4788;
actor;31722;5044;
actor;31723;4157;
actor;31723;556;
actor;31727;361;
actor;31727;5537;
actor;31727;992;
actor;3172;5093;
actor;31731;932;
actor;31732;3406;
actor;31734;1488;
actor;31736;693;
actor;31740;1551;
actor;31740;1797;
actor;31740;2698;
actor;31740;2935;
actor;31740;3463;
actor;31740;4123;
actor;31740;4331;
actor;31740;5627;
actor;31740;687;
actor;31740;708;
actor;31740;880;
actor;31741;781;
actor;31745;5486;
actor;31745;5493;
actor;31745;932;
actor;31748;3735;
actor;31748;5374;
actor;3174;4397;
actor;31753;2458;
actor;31756;1387;
actor;31756;1482;
actor;31756;1949;
actor;31756;2643;
actor;31756;2891;
actor;31756;3563;
actor;31756;532;
actor;31758;865;
actor;31759;1016;
actor;31759;107;
actor;31759;114;
actor;31759;1348;
actor;31759;1349;
actor;31759;1352;
actor;31759;135;
actor;31759;1394;
actor;31759;1428;
actor;31759;1474;
actor;31759;1741;
actor;31759;2216;
actor;31759;2366;
actor;31759;2536;
actor;31759;2554;
actor;31759;2564;
actor;31759;3004;
actor;31759;3049;
actor;31759;3074;
actor;31759;3156;
actor;31759;3470;
actor;31759;354;
actor;31759;3594;
actor;31759;3617;
actor;31759;3726;
actor;31759;3741;
actor;31759;3747;
actor;31759;3957;
actor;31759;3969;
actor;31759;4231;
actor;31759;4303;
actor;31759;4362;
actor;31759;4793;
actor;31759;4862;
actor;31759;4947;
actor;31759;5174;
actor;31759;5218;
actor;31759;5237;
actor;31759;5460;
actor;31759;5580;
actor;31759;587;
actor;31759;808;
actor;31759;859;
actor;31759;873;
actor;3175;681;
actor;31760;1350;
actor;31760;4370;
actor;31761;3874;
actor;31762;2278;
actor;31773;1464;
actor;31773;5290;
actor;31774;100;
actor;31775;1244;
actor;31775;3265;
actor;31778;5577;
actor;31779;1953;
actor;3177;3953;
actor;31780;3646;
actor;31782;802;
actor;31783;325;
actor;31794;4755;
actor;31794;4771;
actor;3179;4136;
actor;31805;3974;
actor;31805;982;
actor;31807;881;
actor;31808;4208;
actor;31808;5349;
actor;31808;608;
actor;31809;2856;
actor;31810;5058;
actor;31816;3426;
actor;31817;3441;
actor;31818;3420;
actor;3181;3197;
actor;31820;3073;
actor;31820;4410;
actor;31825;2643;
actor;31839;1116;
actor;31839;1242;
actor;31839;129;
actor;31839;1349;
actor;31839;1986;
actor;31839;224;
actor;31839;3316;
actor;31839;3319;
actor;31839;3332;
actor;31839;3374;
actor;31839;3570;
actor;31839;3636;
actor;31839;3640;
actor;31839;3710;
actor;31839;3862;
actor;31839;4146;
actor;31839;4258;
actor;31839;4392;
actor;31839;4393;
actor;31839;4450;
actor;31839;4492;
actor;31839;972;
actor;31840;4040;
actor;31843;3134;
actor;31844;1943;
actor;31845;1606;
actor;31847;3261;
actor;31851;5244;
actor;31851;631;
actor;31851;979;
actor;31855;1531;
actor;31855;4219;
actor;31858;5070;
actor;31859;3884;
actor;31859;4134;
actor;31861;1972;
actor;31862;3249;
actor;31867;3825;
actor;31868;4202;
actor;31878;1482;
actor;31878;3441;
actor;31878;3642;
actor;31878;4509;
actor;31878;997;
actor;3187;107;
actor;3187;2801;
actor;3187;4143;
actor;3187;4747;
actor;31882;5154;
actor;31885;3024;
actor;31886;545;
actor;31887;1153;
actor;31887;1226;
actor;31887;1278;
actor;31887;1279;
actor;31887;1280;
actor;31887;1281;
actor;31887;1283;
actor;31887;4349;
actor;31890;824;
actor;31893;30;
actor;31894;3413;
actor;31895;1394;
actor;31895;3174;
actor;31895;4748;
actor;31895;4931;
actor;31895;5135;
actor;31895;837;
actor;31896;5217;
actor;31897;3384;
actor;31898;3426;
actor;31899;4400;
actor;31901;3641;
actor;31904;956;
actor;31905;1369;
actor;31906;1979;
actor;31907;681;
actor;31908;72;
actor;31912;1028;
actor;31912;3849;
actor;31912;5495;
actor;31913;3412;
actor;31914;2823;
actor;31916;3000;
actor;31916;4076;
actor;31918;4631;
actor;31919;3424;
actor;31919;3451;
actor;3191;2275;
actor;31925;2245;
actor;31928;4139;
actor;31929;646;
actor;3192;1350;
actor;31934;325;
actor;31941;2152;
actor;31943;1365;
actor;31945;3862;
actor;31945;427;
actor;31946;1131;
actor;31946;3727;
actor;31946;3883;
actor;31946;5197;
actor;31946;696;
actor;31947;2710;
actor;31948;3644;
actor;31948;4849;
actor;31948;5291;
actor;3194;3889;
actor;31951;4213;
actor;31955;1124;
actor;31955;1330;
actor;31955;1348;
actor;31955;1428;
actor;31955;1492;
actor;31955;1557;
actor;31955;1588;
actor;31955;1591;
actor;31955;1619;
actor;31955;1699;
actor;31955;1777;
actor;31955;1782;
actor;31955;1926;
actor;31955;2143;
actor;31955;245;
actor;31955;2520;
actor;31955;2530;
actor;31955;2574;
actor;31955;2809;
actor;31955;2884;
actor;31955;2924;
actor;31955;3245;
actor;31955;325;
actor;31955;3261;
actor;31955;3284;
actor;31955;3474;
actor;31955;352;
actor;31955;3799;
actor;31955;4220;
actor;31955;4249;
actor;31955;4352;
actor;31955;4438;
actor;31955;4510;
actor;31955;4692;
actor;31955;4854;
actor;31955;4975;
actor;31955;5097;
actor;31955;5196;
actor;31955;5273;
actor;31955;5375;
actor;31955;5419;
actor;31955;5434;
actor;31955;897;
actor;31955;948;
actor;31956;5043;
actor;31957;115;
actor;31958;3400;
actor;31959;4029;
actor;3195;1105;
actor;31961;4964;
actor;31963;3863;
actor;31967;3756;
actor;31968;5142;
actor;31969;4091;
actor;31970;3005;
actor;31975;2643;
actor;31975;4780;
actor;31978;824;
actor;3197;2452;
actor;31980;4704;
actor;31982;5277;
actor;31989;1059;
actor;3198;2415;
actor;31994;4535;
actor;31995;1403;
actor;3199;1365;
actor;319;3426;
actor;31;3889;
actor;32000;568;
actor;32002;3404;
actor;32003;5301;
actor;32007;4962;
actor;3200;1225;
actor;32011;2298;
actor;32012;5070;
actor;32013;4937;
actor;32017;5601;
actor;32018;5229;
actor;32019;1443;
actor;32019;4415;
actor;3201;1636;
actor;32022;2596;
actor;32025;26;
actor;32026;2945;
actor;32027;2611;
actor;32028;3404;
actor;32034;3408;
actor;32036;5295;
actor;32039;1310;
actor;32044;3704;
actor;32045;4917;
actor;32048;94;
actor;32049;2770;
actor;32050;5216;
actor;32053;324;
actor;32054;4900;
actor;32056;4553;
actor;32058;1961;
actor;3205;5297;
actor;32060;684;
actor;32064;3477;
actor;32067;1718;
actor;3206;3230;
actor;32070;2410;
actor;32071;4907;
actor;32079;3974;
actor;3207;2374;
actor;32080;1587;
actor;32085;1627;
actor;32085;1653;
actor;32085;192;
actor;32085;1990;
actor;32085;2052;
actor;32085;2989;
actor;32085;3473;
actor;32085;4421;
actor;32085;4664;
actor;32085;4962;
actor;32085;5145;
actor;32085;5213;
actor;32085;5283;
actor;32085;5363;
actor;32085;602;
actor;32090;2259;
actor;32098;4403;
actor;32099;944;
actor;320;4273;
actor;32101;2997;
actor;32107;4458;
actor;32115;4052;
actor;3211;3446;
actor;32123;623;
actor;32126;2281;
actor;32127;4020;
actor;32127;4439;
actor;32127;4921;
actor;32128;3302;
actor;3212;2873;
actor;32133;2611;
actor;32134;5044;
actor;32135;2259;
actor;32136;3841;
actor;32138;4774;
actor;32139;486;
actor;32140;1938;
actor;32140;3803;
actor;32140;4152;
actor;32142;3441;
actor;32143;1230;
actor;32147;5030;
actor;32148;510;
actor;32149;5282;
actor;3214;1938;
actor;32151;5336;
actor;32152;5143;
actor;32155;2344;
actor;32159;1990;
actor;32159;2103;
actor;3215;3864;
actor;32160;4615;
actor;32162;1832;
actor;32162;2406;
actor;32162;2948;
actor;32162;3059;
actor;32162;4245;
actor;32162;5189;
actor;32163;1875;
actor;32165;2305;
actor;32165;605;
actor;32166;3399;
actor;32167;4567;
actor;32168;3898;
actor;3216;4882;
actor;32172;4526;
actor;32172;585;
actor;32173;2983;
actor;32174;1590;
actor;32176;1342;
actor;32179;3302;
actor;32180;1692;
actor;32180;3744;
actor;32180;5362;
actor;32181;1330;
actor;32182;1521;
actor;32182;1612;
actor;32182;1687;
actor;32182;1796;
actor;32182;2303;
actor;32182;2371;
actor;32182;2489;
actor;32182;3124;
actor;32182;3245;
actor;32183;979;
actor;32185;1267;
actor;32185;1348;
actor;32185;1393;
actor;32185;1526;
actor;32185;1557;
actor;32185;1818;
actor;32185;1934;
actor;32185;2726;
actor;32185;3014;
actor;32185;3053;
actor;32185;3087;
actor;32185;312;
actor;32185;3194;
actor;32185;3517;
actor;32185;3726;
actor;32185;3781;
actor;32185;3790;
actor;32185;3869;
actor;32185;4308;
actor;32185;4391;
actor;32185;4400;
actor;32185;4655;
actor;32185;4747;
actor;32185;4924;
actor;32185;5627;
actor;32185;817;
actor;3218;3477;
actor;32190;3097;
actor;32192;1274;
actor;32192;336;
actor;32192;3632;
actor;32193;1131;
actor;32193;1377;
actor;32193;1501;
actor;32193;1540;
actor;32193;2215;
actor;32193;2216;
actor;32193;222;
actor;32193;2761;
actor;32193;279;
actor;32193;2836;
actor;32193;3068;
actor;32193;3074;
actor;32193;3808;
actor;32193;3987;
actor;32193;4303;
actor;32193;4377;
actor;32193;4397;
actor;32193;4410;
actor;32193;4645;
actor;32193;4844;
actor;32193;4935;
actor;32193;5091;
actor;32193;5096;
actor;32193;50;
actor;32193;5184;
actor;32193;5196;
actor;32193;5218;
actor;32193;5301;
actor;32193;5565;
actor;32193;763;
actor;32193;964;
actor;32194;2523;
actor;32195;3286;
actor;32196;597;
actor;32198;903;
actor;32199;378;
actor;32202;4048;
actor;32203;4961;
actor;32205;202;
actor;32205;5560;
actor;32205;810;
actor;32207;3074;
actor;32211;881;
actor;32214;1256;
actor;32216;1531;
actor;32220;4810;
actor;32223;881;
actor;32224;3196;
actor;32224;3632;
actor;32226;881;
actor;32227;1421;
actor;32227;1713;
actor;32228;1930;
actor;32232;1503;
actor;32232;1774;
actor;32232;2783;
actor;32232;5653;
actor;32233;1353;
actor;32233;363;
actor;32233;787;
actor;32234;1245;
actor;32235;5601;
actor;32236;325;
actor;32239;3261;
actor;32239;4761;
actor;32243;3183;
actor;32244;2998;
actor;32250;2497;
actor;32253;4434;
actor;32254;1369;
actor;32254;1735;
actor;32254;2894;
actor;32254;3005;
actor;32254;5610;
actor;32254;63;
actor;32255;5009;
actor;32259;1033;
actor;32259;2349;
actor;32259;5189;
actor;32259;5627;
actor;32259;687;
actor;32259;979;
actor;32261;339;
actor;32264;2408;
actor;32265;1475;
actor;32265;1866;
actor;32265;1994;
actor;32265;29;
actor;32265;3037;
actor;32265;3369;
actor;32265;3554;
actor;32265;4465;
actor;32265;4854;
actor;32265;5300;
actor;32265;779;
actor;32268;2226;
actor;32268;3960;
actor;32268;5018;
actor;32269;3416;
actor;32269;3462;
actor;32270;791;
actor;32272;1247;
actor;32272;161;
actor;32272;2654;
actor;32272;3970;
actor;32272;5338;
actor;32278;2520;
actor;32280;1050;
actor;32282;2770;
actor;32282;5612;
actor;32283;2792;
actor;32286;121;
actor;32288;2718;
actor;32292;200;
actor;32293;2706;
actor;32294;3799;
actor;32297;3072;
actor;32299;4120;
actor;3229;2248;
actor;322;5509;
actor;32300;1428;
actor;32302;587;
actor;32303;2824;
actor;32304;3257;
actor;32305;2253;
actor;32305;3565;
actor;32305;3607;
actor;32305;3902;
actor;32305;3937;
actor;32305;5295;
actor;32305;879;
actor;32306;5217;
actor;32307;1789;
actor;32309;2177;
actor;3230;4407;
actor;32310;1655;
actor;32310;1986;
actor;32310;2086;
actor;32310;2101;
actor;32310;2115;
actor;32310;2368;
actor;32310;2612;
actor;32310;2711;
actor;32310;314;
actor;32310;3636;
actor;32310;3640;
actor;32310;4197;
actor;32310;4392;
actor;32310;4826;
actor;32310;5311;
actor;32310;5416;
actor;32310;5547;
actor;32310;5555;
actor;32312;2360;
actor;32315;3742;
actor;32317;3804;
actor;32318;4218;
actor;32321;1365;
actor;32326;1365;
actor;32327;1428;
actor;32327;3014;
actor;32327;354;
actor;32327;3629;
actor;32328;3400;
actor;32329;3815;
actor;32330;1374;
actor;32333;2614;
actor;32334;3097;
actor;32338;1243;
actor;32338;1386;
actor;32338;2673;
actor;32341;1474;
actor;32341;4037;
actor;32342;3481;
actor;32343;1979;
actor;32345;373;
actor;3234;1400;
actor;3234;979;
actor;32353;1943;
actor;32355;5016;
actor;32357;4553;
actor;32359;1504;
actor;3235;4989;
actor;32362;2092;
actor;32362;249;
actor;32362;3064;
actor;32362;3264;
actor;32362;3683;
actor;32362;492;
actor;32362;5382;
actor;32363;1397;
actor;32363;2047;
actor;32363;2271;
actor;32363;2487;
actor;32363;2655;
actor;32363;3466;
actor;32363;3702;
actor;32363;4258;
actor;32363;4657;
actor;32363;496;
actor;32363;5333;
actor;32363;569;
actor;32363;570;
actor;32363;972;
actor;32365;250;
actor;3236;5218;
actor;32379;1131;
actor;32379;3802;
actor;32380;729;
actor;32384;1993;
actor;32385;3533;
actor;32385;3635;
actor;32385;5003;
actor;32389;3328;
actor;32391;1547;
actor;32391;5362;
actor;32396;3036;
actor;32398;3072;
actor;32398;5043;
actor;3239;3261;
actor;32400;726;
actor;32400;860;
actor;32401;5135;
actor;32402;5242;
actor;32403;4453;
actor;32404;3347;
actor;32405;606;
actor;32407;5242;
actor;32409;605;
actor;3240;4922;
actor;32418;1372;
actor;32418;718;
actor;32419;1047;
actor;32426;5618;
actor;32427;2095;
actor;32427;5326;
actor;3242;3145;
actor;3242;3440;
actor;3242;3;
actor;3242;4895;
actor;32433;2874;
actor;32437;2716;
actor;32437;2877;
actor;32437;3480;
actor;32437;5481;
actor;32437;5493;
actor;32438;1089;
actor;32438;1243;
actor;32438;1349;
actor;32438;1397;
actor;32438;1863;
actor;32438;1889;
actor;32438;1963;
actor;32438;2100;
actor;32438;224;
actor;32438;2253;
actor;32438;235;
actor;32438;2530;
actor;32438;2541;
actor;32438;2816;
actor;32438;2846;
actor;32438;2912;
actor;32438;3010;
actor;32438;3215;
actor;32438;3334;
actor;32438;3374;
actor;32438;3636;
actor;32438;3840;
actor;32438;3872;
actor;32438;3948;
actor;32438;3950;
actor;32438;4146;
actor;32438;4754;
actor;32438;5256;
actor;32438;972;
actor;32439;5599;
actor;32440;4209;
actor;32441;1990;
actor;32441;891;
actor;32442;1990;
actor;32442;3130;
actor;32442;3469;
actor;32442;3543;
actor;32442;3960;
actor;32442;4555;
actor;32442;4618;
actor;32442;5333;
actor;32442;5375;
actor;32444;2946;
actor;32445;2792;
actor;32445;33;
actor;32447;2961;
actor;32449;1336;
actor;32450;833;
actor;32452;3026;
actor;32453;5661;
actor;32454;5661;
actor;32455;5661;
actor;32456;5661;
actor;32457;5659;
actor;32458;1804;
actor;32458;2877;
actor;32458;5160;
actor;32459;2409;
actor;3245;2717;
actor;3245;3470;
actor;3245;4931;
actor;3245;5028;
actor;3245;969;
actor;32463;3649;
actor;32464;72;
actor;32465;3097;
actor;32466;4264;
actor;32468;4800;
actor;32471;1572;
actor;32471;245;
actor;32471;2917;
actor;32471;365;
actor;32471;383;
actor;32471;5023;
actor;32471;5422;
actor;32473;2464;
actor;32474;3074;
actor;32476;1144;
actor;32476;4882;
actor;32480;529;
actor;32485;1416;
actor;32485;798;
actor;32488;1243;
actor;32488;3176;
actor;32488;3632;
actor;32488;4089;
actor;32488;4513;
actor;32488;577;
actor;32489;3612;
actor;32492;2226;
actor;32494;2616;
actor;3249;1113;
actor;3249;1218;
actor;3249;1309;
actor;3249;1835;
actor;3249;2895;
actor;3249;290;
actor;3249;3383;
actor;3249;5505;
actor;3249;5627;
actor;3249;708;
actor;3249;81;
actor;324;2495;
actor;32505;4875;
actor;32508;3474;
actor;32509;2771;
actor;3250;1071;
actor;32510;518;
actor;32513;4329;
actor;32517;214;
actor;32519;881;
actor;3251;4088;
actor;32524;1611;
actor;32526;5143;
actor;32529;1365;
actor;3252;4991;
actor;32533;3174;
actor;32535;2509;
actor;3253;1116;
actor;3253;1224;
actor;3253;1383;
actor;3253;2096;
actor;3253;2910;
actor;3253;3570;
actor;3253;3633;
actor;3253;4988;
actor;3253;5338;
actor;3253;544;
actor;3253;836;
actor;32540;5659;
actor;32542;403;
actor;32544;1874;
actor;32547;3935;
actor;32548;3650;
actor;32549;5002;
actor;3254;1617;
actor;32554;5136;
actor;3255;1617;
actor;32563;1142;
actor;32566;2694;
actor;32568;2771;
actor;3256;1617;
actor;32574;3782;
actor;32574;4447;
actor;32576;1365;
actor;32577;375;
actor;32581;3408;
actor;32581;518;
actor;32582;1820;
actor;32585;3756;
actor;32588;3548;
actor;3258;1611;
actor;32590;3539;
actor;32591;1028;
actor;32591;1090;
actor;32591;1797;
actor;32591;206;
actor;32591;2114;
actor;32591;2368;
actor;32591;3558;
actor;32591;3683;
actor;32591;3787;
actor;32591;3961;
actor;32591;456;
actor;32591;5434;
actor;32591;550;
actor;32591;5657;
actor;32592;537;
actor;3259;2375;
actor;3259;777;
actor;325;1548;
actor;32600;2305;
actor;32601;2791;
actor;32601;3089;
actor;32601;3920;
actor;32601;4040;
actor;32602;713;
actor;32607;4788;
actor;32607;4849;
actor;32609;1337;
actor;32609;160;
actor;32609;2991;
actor;32609;3124;
actor;32609;3303;
actor;32609;3372;
actor;32609;3438;
actor;32609;4798;
actor;32609;4949;
actor;3260;3120;
actor;32613;3641;
actor;32619;971;
actor;3261;3953;
actor;32623;3399;
actor;32625;681;
actor;32626;3074;
actor;32629;5457;
actor;3262;5107;
actor;32630;1393;
actor;32630;1413;
actor;32630;1468;
actor;32630;1687;
actor;32630;1730;
actor;32630;3162;
actor;32630;3389;
actor;32630;3823;
actor;32630;4331;
actor;32630;4706;
actor;32630;5196;
actor;32632;3286;
actor;32635;2755;
actor;32635;2756;
actor;3263;869;
actor;32641;1117;
actor;32642;2945;
actor;32644;1411;
actor;32646;560;
actor;3264;2617;
actor;3264;4129;
actor;32650;2721;
actor;32652;1160;
actor;32655;4130;
actor;32656;4120;
actor;32658;234;
actor;32659;1552;
actor;32659;3273;
actor;32659;4627;
actor;3265;965;
actor;32660;3699;
actor;32660;3;
actor;32662;1420;
actor;32662;4303;
actor;32669;5313;
actor;3266;3145;
actor;3266;3960;
actor;3266;4779;
actor;32670;5372;
actor;32671;5169;
actor;32672;3344;
actor;32676;4628;
actor;32678;3477;
actor;3267;1357;
actor;3267;4480;
actor;3267;4563;
actor;32680;3332;
actor;32684;5601;
actor;32685;3822;
actor;32685;4780;
actor;32687;965;
actor;32688;5345;
actor;32689;3134;
actor;32691;4348;
actor;32695;1040;
actor;32695;5579;
actor;32696;4052;
actor;32699;1308;
actor;326;1566;
actor;32704;1878;
actor;32706;1450;
actor;32708;781;
actor;3270;278;
actor;3270;3415;
actor;32710;1059;
actor;32711;5217;
actor;32715;1016;
actor;32715;2035;
actor;32715;4890;
actor;32715;5103;
actor;32716;1145;
actor;32717;3408;
actor;32719;5309;
actor;32720;5143;
actor;32721;2025;
actor;32721;2264;
actor;32721;3080;
actor;32721;3115;
actor;32721;3506;
actor;32721;3642;
actor;32721;4076;
actor;32721;4100;
actor;32721;4430;
actor;32721;4671;
actor;32721;5007;
actor;32721;5323;
actor;32721;5431;
actor;32721;5467;
actor;32721;75;
actor;32722;5141;
actor;32727;2443;
actor;32727;5011;
actor;32728;3252;
actor;3272;3420;
actor;32732;5570;
actor;32734;5372;
actor;32739;4397;
actor;32740;5219;
actor;32741;2873;
actor;32749;1365;
actor;3274;1176;
actor;3274;3156;
actor;3274;4977;
actor;3274;5364;
actor;32750;2207;
actor;32751;1219;
actor;32752;5044;
actor;32753;5217;
actor;32754;1210;
actor;32754;4328;
actor;32754;597;
actor;32755;3389;
actor;32758;5132;
actor;32759;1561;
actor;3275;5070;
actor;32762;5207;
actor;32768;4039;
actor;3276;2818;
actor;3276;5375;
actor;32776;1938;
actor;3277;135;
actor;32780;1211;
actor;32780;1328;
actor;32780;1448;
actor;32780;3097;
actor;32780;5196;
actor;32780;713;
actor;32780;762;
actor;32782;3227;
actor;32787;1506;
actor;32788;4420;
actor;32791;2616;
actor;32797;3481;
actor;32798;3629;
actor;32806;4152;
actor;32807;1531;
actor;32810;4621;
actor;32812;1153;
actor;32812;1226;
actor;32812;1278;
actor;32812;1279;
actor;32812;1280;
actor;32812;1281;
actor;32812;1283;
actor;32812;4349;
actor;32813;658;
actor;32818;4604;
actor;32820;545;
actor;32822;4052;
actor;32826;3284;
actor;32827;646;
actor;3282;5268;
actor;32830;2247;
actor;32832;5601;
actor;32835;2693;
actor;32836;1629;
actor;32841;3539;
actor;32844;3656;
actor;32844;4458;
actor;32844;4972;
actor;32845;3404;
actor;32846;3659;
actor;32847;4547;
actor;3284;2616;
actor;32851;2702;
actor;32852;869;
actor;32853;427;
actor;32857;658;
actor;32861;4377;
actor;32862;2756;
actor;32864;4013;
actor;32865;2329;
actor;32867;5029;
actor;3286;2950;
actor;32870;1812;
actor;32871;3902;
actor;32871;4882;
actor;32874;4621;
actor;32876;2873;
actor;32877;2693;
actor;32878;2995;
actor;32878;5555;
actor;32878;776;
actor;32880;135;
actor;32882;4377;
actor;32884;5044;
actor;32885;1245;
actor;32886;4157;
actor;32887;3040;
actor;32887;4409;
actor;32888;4675;
actor;32889;1517;
actor;32889;4529;
actor;32891;2988;
actor;32892;3801;
actor;32895;1150;
actor;32896;1590;
actor;328;455;
actor;32902;3725;
actor;32903;1117;
actor;32904;1420;
actor;32904;5184;
actor;32909;5613;
actor;3290;72;
actor;32911;2499;
actor;32920;887;
actor;32925;1677;
actor;32926;1687;
actor;32926;2726;
actor;32927;1789;
actor;32928;5217;
actor;32929;3636;
actor;32929;5256;
actor;32931;626;
actor;32932;1978;
actor;32936;3072;
actor;32936;4443;
actor;32936;5044;
actor;32943;1851;
actor;32944;4935;
actor;32944;5502;
actor;32947;2880;
actor;32948;1307;
actor;32952;3642;
actor;32956;2343;
actor;32957;5055;
actor;32958;1955;
actor;32959;1388;
actor;32960;1144;
actor;32960;129;
actor;32960;1438;
actor;32960;3123;
actor;32961;2714;
actor;32961;4980;
actor;32965;2646;
actor;32965;3274;
actor;32965;3549;
actor;32965;4450;
actor;32966;2520;
actor;32966;2877;
actor;32966;3130;
actor;32966;3215;
actor;32966;335;
actor;32966;3597;
actor;32966;3;
actor;32966;4621;
actor;32966;5338;
actor;32966;5367;
actor;32967;3156;
actor;32967;3934;
actor;32970;4040;
actor;32972;5398;
actor;32975;135;
actor;32977;12;
actor;32977;2737;
actor;32977;2792;
actor;32977;3048;
actor;32977;3632;
actor;32977;3735;
actor;32977;3860;
actor;32977;3959;
actor;32977;4085;
actor;32977;5317;
actor;32977;5605;
actor;32980;2851;
actor;32983;1195;
actor;32984;2163;
actor;32984;2387;
actor;32984;3342;
actor;32984;5578;
actor;32985;2937;
actor;32985;684;
actor;32987;4359;
actor;32987;4826;
actor;32995;2675;
actor;32996;1302;
actor;32996;2773;
actor;32996;2877;
actor;32999;2530;
actor;33000;5325;
actor;33008;1049;
actor;3300;4833;
actor;33012;2497;
actor;33013;1415;
actor;33013;2089;
actor;33013;2375;
actor;33013;3429;
actor;33013;4945;
actor;33016;1349;
actor;33016;2370;
actor;33016;2737;
actor;33016;2877;
actor;33016;3948;
actor;33016;4749;
actor;33016;5513;
actor;33017;2214;
actor;33018;1019;
actor;33019;4786;
actor;3301;1103;
actor;3301;1168;
actor;3301;1387;
actor;3301;2054;
actor;3301;254;
actor;3301;3283;
actor;3301;3463;
actor;3301;5265;
actor;33021;5023;
actor;33022;5196;
actor;33022;9;
actor;33023;1483;
actor;33024;5217;
actor;33025;1264;
actor;33025;1313;
actor;33025;5095;
actor;33027;103;
actor;33027;1400;
actor;33027;1635;
actor;33027;1643;
actor;33027;1871;
actor;33027;2377;
actor;33027;2615;
actor;33027;2734;
actor;33027;3232;
actor;33027;3337;
actor;33027;3368;
actor;33027;3444;
actor;33027;4763;
actor;33027;546;
actor;33027;5509;
actor;33027;9;
actor;3302;3561;
actor;33031;1875;
actor;33031;2874;
actor;33031;3215;
actor;33031;450;
actor;33031;4801;
actor;33031;924;
actor;33036;5367;
actor;33040;5219;
actor;33041;2497;
actor;33043;5375;
actor;33044;5217;
actor;3304;174;
actor;33050;4365;
actor;33052;409;
actor;33055;1416;
actor;33055;798;
actor;33059;3686;
actor;3305;2443;
actor;3305;2949;
actor;3305;3996;
actor;3305;4220;
actor;33061;4810;
actor;33066;3014;
actor;33069;2608;
actor;33069;2726;
actor;33069;2909;
actor;33069;3055;
actor;33069;3553;
actor;33069;4726;
actor;33069;875;
actor;33070;1040;
actor;33077;5216;
actor;33078;556;
actor;33079;1952;
actor;3307;2381;
actor;33082;693;
actor;33083;3840;
actor;33086;5181;
actor;33088;3103;
actor;33088;3225;
actor;33088;4555;
actor;33088;5104;
actor;33089;2344;
actor;33091;932;
actor;33093;542;
actor;33098;1006;
actor;33098;2399;
actor;33098;2648;
actor;3309;1176;
actor;3309;1224;
actor;3309;1463;
actor;3309;1632;
actor;3309;1709;
actor;3309;1790;
actor;3309;224;
actor;3309;2253;
actor;3309;2741;
actor;3309;2981;
actor;3309;3130;
actor;3309;3332;
actor;3309;3390;
actor;3309;3840;
actor;3309;4555;
actor;3309;4917;
actor;3309;4988;
actor;3309;5056;
actor;3309;5338;
actor;3309;5433;
actor;3309;579;
actor;3309;946;
actor;33100;3587;
actor;33100;5362;
actor;33101;1312;
actor;33104;375;
actor;33105;2596;
actor;33106;1443;
actor;33111;3754;
actor;33111;5120;
actor;33116;3399;
actor;33117;4850;
actor;33118;3400;
actor;33118;3487;
actor;33122;3061;
actor;33124;2596;
actor;33126;5388;
actor;33130;2924;
actor;33130;3970;
actor;33130;3987;
actor;33130;4016;
actor;33130;504;
actor;33130;950;
actor;33134;2149;
actor;33134;3154;
actor;33138;1513;
actor;33138;1844;
actor;33138;2542;
actor;33138;2910;
actor;33138;5321;
actor;33138;542;
actor;33139;4154;
actor;3313;5143;
actor;33144;1705;
actor;33144;1832;
actor;33144;1897;
actor;33144;2143;
actor;33144;3207;
actor;33144;3802;
actor;33144;5016;
actor;33145;2941;
actor;33145;4942;
actor;33147;3701;
actor;33148;508;
actor;33154;1142;
actor;33155;4062;
actor;33159;1429;
