role;idPer;idObra;
composer;26614;4792;
composer;26639;1150;
composer;26646;3171;
composer;26657;4524;
composer;26658;473;
composer;2665;4389;
composer;26684;861;
composer;26752;4533;
composer;26752;5602;
composer;2679;1052;
composer;2680;1401;
composer;2680;2967;
composer;2680;3778;
composer;2680;749;
composer;26816;5093;
composer;26833;5236;
composer;26863;3892;
composer;26866;5141;
composer;26880;3240;
composer;2688;2741;
composer;2688;3319;
composer;26903;4871;
composer;26931;1940;
composer;26944;1938;
composer;26944;5026;
composer;26966;2643;
composer;26966;3400;
composer;26966;4604;
composer;26980;2334;
composer;27013;5642;
composer;27047;4373;
composer;27057;3701;
composer;27057;4766;
composer;27057;5308;
composer;27073;1039;
composer;27073;1056;
composer;27073;1077;
composer;27073;1174;
composer;27073;1263;
composer;27073;1436;
composer;27073;1484;
composer;27073;1558;
composer;27073;1649;
composer;27073;1665;
composer;27073;1978;
composer;27073;2271;
composer;27073;2282;
composer;27073;2797;
composer;27073;3060;
composer;27073;3163;
composer;27073;3216;
composer;27073;335;
composer;27073;3443;
composer;27073;3458;
composer;27073;3499;
composer;27073;4561;
composer;27073;4657;
composer;27073;4942;
composer;27073;4965;
composer;27073;514;
composer;27073;5314;
composer;27073;5380;
composer;27073;5396;
composer;27073;567;
composer;27145;4130;
composer;27167;2573;
composer;27167;2611;
composer;27167;2704;
composer;27167;3223;
composer;27167;3411;
composer;27167;3786;
composer;2717;235;
composer;2717;3301;
composer;2717;3440;
composer;27187;1878;
composer;27205;882;
composer;27207;5054;
composer;27219;4606;
composer;27221;3888;
composer;27224;2477;
composer;27239;4273;
composer;27239;956;
composer;27324;272;
composer;27375;2303;
composer;27404;2221;
composer;27490;5232;
composer;27499;460;
composer;27504;3910;
composer;27531;2757;
composer;27531;3419;
composer;27531;3542;
composer;27538;1317;
composer;27545;4554;
composer;27627;3325;
composer;27628;1316;
composer;27628;4994;
composer;27668;1590;
composer;27674;1392;
composer;27675;2533;
composer;27675;3073;
composer;27692;4815;
composer;27713;2563;
composer;27722;1319;
composer;27728;3954;
composer;27732;4157;
composer;27753;2452;
composer;2775;2070;
composer;27809;2065;
composer;27817;3424;
composer;27827;3024;
composer;27901;3036;
composer;27901;5174;
composer;27927;4399;
composer;27927;5433;
composer;27927;543;
composer;27927;544;
composer;2806;1437;
composer;28135;274;
composer;28135;2901;
composer;28135;3426;
composer;28135;5057;
composer;28167;975;
composer;28173;5563;
composer;28187;98;
composer;28213;3841;
composer;28250;2702;
composer;28256;4939;
composer;28263;1475;
composer;2830;2414;
composer;2830;3488;
composer;2830;3987;
composer;2830;4806;
composer;2830;5218;
composer;2830;5419;
composer;2830;808;
composer;28317;5662;
composer;28354;249;
composer;28359;887;
composer;28360;2313;
composer;28367;2313;
composer;28379;1539;
composer;2838;4347;
composer;28391;3521;
composer;28414;402;
composer;28479;3595;
composer;28479;476;
composer;28485;2591;
composer;28495;680;
composer;28521;236;
composer;28529;5539;
composer;28543;1305;
composer;28547;2239;
composer;28554;1200;
composer;28554;12;
composer;28554;1326;
composer;28554;1739;
composer;28554;1863;
composer;28554;2252;
composer;28554;2809;
composer;28554;3283;
composer;28554;3797;
composer;28554;3871;
composer;28554;4058;
composer;28554;4509;
composer;28554;4726;
composer;28554;5065;
composer;28554;5337;
composer;28554;788;
composer;28666;4904;
composer;28682;4422;
composer;2876;5016;
composer;28776;5134;
composer;28836;3490;
composer;28836;4059;
composer;28836;969;
composer;28869;518;
composer;28880;3450;
composer;29007;2452;
composer;29009;1285;
composer;29022;3485;
composer;29056;808;
composer;29161;3724;
composer;29217;1301;
composer;29217;2582;
composer;29217;341;
composer;29217;4992;
composer;29221;5520;
composer;29240;4164;
composer;29249;1129;
composer;2932;1384;
composer;29332;1078;
composer;29332;1216;
composer;29332;687;
composer;29389;3884;
composer;29464;3515;
composer;29464;359;
composer;29464;4786;
composer;29478;3950;
composer;29517;1824;
composer;29517;287;
composer;29539;698;
composer;29588;1231;
composer;29588;255;
composer;29616;1872;
composer;29616;5241;
composer;29616;574;
composer;29668;5319;
composer;2970;104;
composer;2970;1158;
composer;2970;1389;
composer;2970;397;
composer;2970;4269;
composer;2970;5239;
composer;2970;5311;
composer;2970;5345;
composer;2971;3372;
composer;29720;525;
composer;29752;4215;
composer;29777;1207;
composer;29777;2266;
composer;29777;2685;
composer;29777;3229;
composer;29777;3536;
composer;29777;3546;
composer;29777;5147;
composer;29783;2696;
composer;29809;3020;
composer;2980;3022;
composer;2980;3068;
composer;2980;3543;
composer;2980;3793;
composer;2980;4655;
composer;2980;584;
composer;29875;1189;
composer;29893;3012;
composer;298;1408;
composer;2995;2410;
composer;2995;429;
composer;30033;4688;
composer;30035;2822;
composer;30038;2822;
composer;30053;5413;
composer;30077;5522;
composer;30077;5523;
composer;30077;5524;
composer;30086;5540;
composer;30103;2429;
composer;30174;3128;
composer;30296;2841;
composer;30339;1000;
composer;30339;812;
composer;30356;382;
composer;30413;337;
composer;30425;3036;
composer;30425;5174;
composer;30478;3727;
composer;30479;5539;
composer;30524;3178;
composer;30524;3538;
composer;30524;4783;
composer;30542;5366;
composer;30624;3412;
composer;30699;3597;
composer;30699;4128;
composer;30699;5040;
composer;30709;2288;
composer;30711;4864;
composer;30733;2734;
composer;30733;546;
composer;30735;1301;
composer;30735;2228;
composer;30735;2582;
composer;30735;3703;
composer;30735;4311;
composer;30749;3143;
composer;30751;652;
composer;30796;2408;
composer;30796;5186;
composer;307;267;
composer;30808;1585;
composer;30808;405;
composer;30815;3960;
composer;30859;1538;
composer;30859;1719;
composer;30859;257;
composer;30859;2754;
composer;30859;4136;
composer;30866;5027;
composer;30882;1055;
composer;30882;3035;
composer;30929;1758;
composer;30929;218;
composer;30929;2391;
composer;30929;271;
composer;30929;3242;
composer;30929;3530;
composer;30929;4335;
composer;30929;5180;
composer;3094;1584;
composer;3094;1774;
composer;3094;2661;
composer;3094;3813;
composer;3094;5409;
composer;3094;867;
composer;31038;2562;
composer;3104;2146;
composer;3104;2202;
composer;3104;3724;
composer;3104;4815;
composer;31072;3696;
composer;31072;3697;
composer;31072;4865;
composer;31190;3003;
composer;31190;4283;
composer;31226;3116;
composer;31226;3157;
composer;31226;3896;
composer;31226;5285;
composer;31230;3897;
composer;3123;4203;
composer;31267;1793;
composer;31267;3197;
composer;31351;3931;
composer;31423;2705;
composer;31453;5643;
composer;31470;1805;
composer;31470;2433;
composer;31470;3644;
composer;31470;3655;
composer;31470;3846;
composer;31470;4290;
composer;31470;431;
composer;31470;4413;
composer;31470;4682;
composer;31470;5113;
composer;31470;5307;
composer;31470;5485;
composer;31470;605;
composer;31485;5643;
composer;31490;3586;
composer;31490;4901;
composer;31550;1064;
composer;31551;2779;
composer;31553;4472;
composer;31597;1696;
composer;31597;5082;
composer;31599;2844;
composer;31599;3736;
composer;31599;470;
composer;31653;3237;
composer;31677;1181;
composer;31677;1438;
composer;31677;1507;
composer;31677;1513;
composer;31677;1944;
composer;31677;1955;
composer;31677;2104;
composer;31677;2162;
composer;31677;2729;
composer;31677;3064;
composer;31677;3121;
composer;31677;3315;
composer;31677;3317;
composer;31677;3347;
composer;31677;3373;
composer;31677;3379;
composer;31677;4003;
composer;31677;4088;
composer;31677;4124;
composer;31677;4185;
composer;31677;4271;
composer;31677;4327;
composer;31677;4780;
composer;31677;4949;
composer;31677;5059;
composer;31677;509;
composer;31677;5526;
composer;31677;5648;
composer;31677;790;
composer;31677;824;
composer;31677;963;
composer;31679;2319;
composer;31679;2978;
composer;31679;4378;
composer;31679;4833;
composer;31690;2242;
composer;31690;309;
composer;31690;312;
composer;31690;929;
composer;31701;1453;
composer;31701;1788;
composer;31701;2089;
composer;31701;2654;
composer;31701;2772;
composer;31701;2908;
composer;31701;3108;
composer;31701;3285;
composer;31701;3287;
composer;31701;3294;
composer;31701;3298;
composer;31701;4251;
composer;31701;4466;
composer;31701;4695;
composer;31701;4839;
composer;31701;5503;
composer;31701;573;
composer;31701;923;
composer;31758;2872;
composer;31774;100;
composer;31774;379;
composer;31793;4973;
composer;31806;2482;
composer;31813;334;
composer;31813;5435;
composer;31813;94;
composer;31814;5209;
composer;3182;1455;
composer;31843;3134;
composer;31843;702;
composer;31843;732;
composer;31891;1725;
composer;31891;308;
composer;31908;3304;
composer;31911;2331;
composer;31923;4213;
composer;31927;1768;
composer;31927;3775;
composer;31933;2921;
composer;31933;3062;
composer;31933;955;
composer;31981;3718;
composer;32005;3249;
composer;32008;5044;
composer;32008;596;
composer;32029;1695;
composer;32040;135;
composer;32091;1151;
composer;32096;879;
composer;32102;4900;
composer;32122;1143;
composer;32122;5160;
composer;32145;3350;
composer;32169;1483;
composer;32229;1713;
composer;32230;3474;
composer;32256;1059;
composer;32258;30;
composer;32259;2016;
composer;32259;979;
composer;32271;2509;
composer;32271;2874;
composer;32271;903;
composer;32276;5220;
composer;3228;2675;
composer;32314;3418;
composer;32316;2738;
composer;32316;3366;
composer;32316;4780;
composer;3231;4900;
composer;3232;5202;
composer;32347;2287;
composer;32347;3072;
composer;32347;5016;
composer;32347;733;
composer;32374;3351;
composer;32429;4774;
composer;32436;1925;
composer;32466;2607;
composer;32467;574;
composer;32537;278;
composer;32574;4447;
composer;3257;1542;
composer;32580;2054;
composer;32633;457;
composer;32661;2674;
composer;32671;1772;
composer;32671;243;
composer;32671;3252;
composer;32692;4348;
composer;32694;1160;
composer;32742;2709;
composer;32744;1006;
composer;32745;2860;
composer;32780;1211;
composer;32780;5158;
composer;32881;2667;
composer;32881;5482;
composer;32914;3303;
composer;32933;1089;
composer;32933;1240;
composer;32933;1588;
composer;32933;2957;
composer;32933;3333;
composer;32933;3360;
composer;32933;3555;
composer;32933;3570;
composer;32933;3868;
composer;32946;5023;
composer;32949;1938;
composer;3295;673;
composer;329;4810;
composer;33019;1343;
composer;33048;1872;
composer;33048;2497;
composer;33048;2589;
composer;33048;3308;
composer;33048;3465;
composer;33125;2872;
composer;33161;587;
composer;33174;5410;
composer;33215;3910;
composer;33223;2494;
composer;33223;2988;
composer;33223;3030;
composer;33242;2635;
composer;33267;2995;
composer;3326;3944;
composer;33354;2991;
composer;3335;4035;
composer;33401;2006;
composer;3341;2589;
composer;33444;5601;
composer;33467;2230;
composer;33467;696;
composer;33544;2064;
composer;33544;3250;
composer;33544;3;
composer;33544;5015;
composer;33555;1108;
composer;33555;1667;
composer;33555;3002;
composer;33555;508;
composer;33567;2095;
composer;33586;1961;
composer;33586;2452;
composer;33588;3820;
composer;33588;4989;
composer;33588;4998;
composer;33600;4600;
composer;3363;3915;
composer;3364;1383;
composer;3364;2498;
composer;3364;4795;
composer;33749;419;
composer;33780;2771;
composer;3378;1078;
composer;3378;1191;
composer;3378;1216;
composer;3378;1387;
composer;3378;1432;
composer;3378;1839;
composer;3378;2726;
composer;3378;3357;
composer;3378;3732;
composer;3378;5161;
composer;3378;550;
composer;3378;5570;
composer;3378;5627;
composer;3378;681;
composer;3378;687;
composer;3378;708;
composer;3378;880;
composer;33832;5326;
composer;33848;5215;
composer;33849;4621;
composer;33883;4027;
composer;33883;4689;
composer;33902;1533;
composer;33903;4064;
composer;33908;140;
composer;33913;4282;
composer;33934;188;
composer;33957;5217;
composer;33974;1837;
composer;33974;437;
composer;33974;4841;
composer;33974;5010;
composer;33974;5439;
composer;33974;866;
composer;34011;1210;
composer;34011;3731;
composer;34013;3291;
composer;34013;5000;
composer;34016;2801;
composer;34017;114;
composer;34066;3985;
composer;34121;3445;
composer;34131;3626;
composer;34139;5143;
composer;34195;3352;
composer;34195;3704;
composer;34202;2006;
composer;34240;3452;
composer;34260;5305;
composer;34298;1875;
composer;34324;4429;
composer;34389;4344;
composer;34537;1284;
composer;34537;1892;
composer;34537;3860;
composer;34537;3964;
composer;34591;4554;
composer;34595;4536;
composer;34612;2006;
composer;34612;2630;
composer;34612;5539;
composer;3467;2788;
composer;34688;4214;
composer;34697;2802;
composer;34697;4374;
composer;34787;3953;
composer;34837;3770;
composer;34863;1452;
composer;34883;843;
composer;34911;2687;
composer;3491;2825;
composer;34946;4560;
composer;34952;1097;
composer;34957;5186;
composer;34970;2603;
composer;34978;4909;
composer;35022;3300;
composer;35058;1433;
composer;35064;4248;
composer;35105;2691;
composer;35131;4601;
composer;35134;1512;
composer;35134;1936;
composer;35134;5004;
composer;35136;3323;
composer;35172;3600;
composer;35184;5336;
composer;35186;2110;
composer;351;1292;
composer;35230;1912;
composer;3524;5209;
composer;35254;2877;
composer;35254;5522;
composer;35254;5523;
composer;35254;5524;
composer;35254;972;
composer;35292;2242;
composer;35292;929;
composer;35304;3860;
composer;35315;4527;
composer;35320;3405;
composer;35320;3805;
composer;35320;73;
composer;35343;3098;
composer;35384;3352;
composer;35392;3678;
composer;35418;2255;
composer;35428;133;
composer;35442;5070;
composer;35465;5258;
composer;35471;3301;
composer;35471;409;
composer;35494;5063;
composer;35535;4881;
composer;35558;2181;
composer;35558;2453;
composer;35566;2946;
composer;35566;933;
composer;35629;1909;
composer;35629;373;
composer;3568;4759;
composer;356;1292;
composer;35722;4560;
composer;35859;1454;
composer;35859;2922;
composer;35859;4263;
composer;35900;3150;
composer;36005;1050;
composer;36005;168;
composer;36005;3439;
composer;36041;3561;
composer;36059;503;
composer;36059;5529;
composer;36062;4187;
composer;36063;1366;
composer;36063;1697;
composer;36063;3565;
composer;36063;3937;
composer;36063;5649;
composer;36077;3521;
composer;36115;3455;
composer;36121;1612;
composer;36121;4017;
composer;36121;4379;
composer;36135;4046;
composer;36139;5202;
composer;36172;5669;
composer;36206;4342;
composer;36287;2592;
composer;36312;1403;
composer;36312;3042;
composer;36319;1020;
composer;36319;2321;
composer;36319;3687;
composer;36319;5372;
composer;36352;107;
composer;36352;1509;
composer;36352;2530;
composer;36352;3151;
composer;36352;3651;
composer;36352;3807;
composer;36352;4588;
composer;36352;4672;
composer;36352;5364;
composer;36352;5369;
composer;36352;5375;
composer;36352;569;
composer;36366;2711;
composer;36383;113;
composer;36383;1864;
composer;36383;2241;
composer;36383;2526;
composer;36383;2824;
composer;36383;371;
composer;36383;37;
composer;36383;3820;
composer;36383;3885;
composer;36383;423;
composer;36383;4745;
composer;36383;4828;
composer;36383;4913;
composer;36457;1496;
composer;36457;1642;
composer;36457;1852;
composer;36457;2176;
composer;36457;3061;
composer;36457;3153;
composer;36457;3685;
composer;36457;381;
composer;36457;398;
composer;36457;4359;
composer;36457;510;
composer;36457;5120;
composer;36457;5157;
composer;36457;5598;
composer;36458;5397;
composer;3654;3524;
composer;36598;5634;
composer;36609;1597;
composer;36609;1674;
composer;36609;4482;
composer;36622;1333;
composer;36622;1635;
composer;36622;1865;
composer;36622;1895;
composer;36622;2105;
composer;36622;2203;
composer;36622;2248;
composer;36622;2377;
composer;36622;2761;
composer;36622;2854;
composer;36622;3026;
composer;36622;3368;
composer;36622;3382;
composer;36622;3416;
composer;36622;3462;
composer;36622;3475;
composer;36622;3513;
composer;36622;3892;
composer;36622;4217;
composer;36622;4226;
composer;36622;4407;
composer;36622;4667;
composer;36622;4866;
composer;36622;4970;
composer;36622;5086;
composer;36622;737;
composer;36622;915;
composer;36660;2391;
composer;36688;2254;
composer;36776;1531;
composer;36776;4219;
composer;36776;5107;
composer;36776;5334;
composer;36788;1875;
composer;36788;3165;
composer;36788;4926;
composer;36816;1193;
composer;36820;1769;
composer;36820;1848;
composer;36820;3179;
composer;36820;3251;
composer;36820;3269;
composer;36847;3819;
composer;36862;3275;
composer;36891;4796;
composer;3695;2805;
composer;3696;4834;
composer;37039;5426;
composer;3703;3462;
composer;37048;4115;
composer;37050;5384;
composer;37067;418;
composer;37085;3309;
composer;37124;2512;
composer;37164;3394;
composer;3716;4555;
composer;37194;2948;
composer;37194;3526;
composer;37194;393;
composer;37194;4771;
composer;37204;1680;
composer;37204;2695;
composer;37204;3654;
composer;37204;3889;
composer;37204;5302;
composer;37207;453;
composer;37258;375;
composer;37304;1081;
composer;37304;1215;
composer;37304;1289;
composer;37304;143;
composer;37304;1520;
composer;37304;1787;
composer;37304;192;
composer;37304;3001;
composer;37304;305;
composer;37304;3161;
composer;37304;3257;
composer;37304;3725;
composer;37304;4258;
composer;37304;4564;
composer;37304;4675;
composer;37304;4962;
composer;37304;5316;
composer;37304;5318;
composer;37304;668;
composer;37319;4765;
composer;37320;4307;
composer;37320;4671;
composer;37349;1450;
composer;37349;2450;
composer;37349;2858;
composer;37349;4331;
composer;37349;638;
composer;37366;1;
composer;37366;4040;
composer;37378;671;
composer;37379;4688;
composer;37423;4869;
composer;37430;2969;
composer;37435;2796;
composer;37435;3100;
composer;37435;3958;
composer;37435;4764;
composer;37435;798;
composer;37442;5520;
composer;37444;5438;
composer;37506;117;
composer;37506;206;
composer;37506;3369;
composer;37506;4320;
composer;37506;4642;
composer;37506;5406;
composer;37506;970;
composer;37537;3461;
composer;37593;3952;
composer;37616;940;
composer;376;2945;
composer;37716;2285;
composer;37716;2431;
composer;37716;4462;
composer;37717;122;
composer;37717;2926;
composer;37717;3045;
composer;37737;1548;
composer;37786;1823;
composer;37786;196;
composer;37786;328;
composer;37786;3335;
composer;37786;4035;
composer;37858;1947;
composer;380;771;
composer;3821;4306;
composer;3932;1031;
composer;3932;1106;
composer;3932;1155;
composer;3932;1352;
composer;3932;1410;
composer;3932;1462;
composer;3932;1659;
composer;3932;1699;
composer;3932;1704;
composer;3932;1844;
composer;3932;2084;
composer;3932;2143;
composer;3932;2449;
composer;3932;2710;
composer;3932;2783;
composer;3932;2800;
composer;3932;2833;
composer;3932;286;
composer;3932;2982;
composer;3932;3066;
composer;3932;3139;
composer;3932;3346;
composer;3932;3551;
composer;3932;3612;
composer;3932;3618;
composer;3932;3686;
composer;3932;3726;
composer;3932;3747;
composer;3932;3878;
composer;3932;3893;
composer;3932;4230;
composer;3932;4241;
composer;3932;430;
composer;3932;4330;
composer;3932;4418;
composer;3932;4662;
composer;3932;4798;
composer;3932;4922;
composer;3932;5114;
composer;3932;5287;
composer;3932;5508;
composer;3932;560;
composer;3932;962;
composer;3938;5131;
composer;3968;1219;
composer;3971;1365;
composer;3972;2426;
composer;4021;5219;
composer;405;1697;
composer;405;3565;
composer;405;3937;
composer;405;4576;
composer;405;5649;
composer;406;1366;
composer;4078;1825;
composer;4093;4082;
composer;4141;3973;
composer;4200;4046;
composer;4235;1210;
composer;4235;3731;
composer;4241;3261;
composer;4242;2616;
composer;4299;4487;
composer;4390;427;
composer;4468;2413;
composer;4475;1968;
composer;4475;3214;
composer;4500;3349;
composer;4509;2616;
composer;4560;4023;
composer;4581;289;
composer;4591;1003;
composer;4591;1041;
composer;4591;1044;
composer;4591;1133;
composer;4591;118;
composer;4591;1239;
composer;4591;1330;
composer;4591;1420;
composer;4591;1492;
composer;4591;1592;
composer;4591;1613;
composer;4591;1677;
composer;4591;1712;
composer;4591;1849;
composer;4591;1890;
composer;4591;2031;
composer;4591;2034;
composer;4591;2055;
composer;4591;2156;
composer;4591;2164;
composer;4591;2396;
composer;4591;2534;
composer;4591;2826;
composer;4591;290;
composer;4591;3147;
composer;4591;3213;
composer;4591;3271;
composer;4591;3288;
composer;4591;3423;
composer;4591;3540;
composer;4591;3676;
composer;4591;3708;
composer;4591;3720;
composer;4591;3722;
composer;4591;3759;
composer;4591;3798;
composer;4591;3833;
composer;4591;3898;
composer;4591;3920;
composer;4591;3926;
composer;4591;3969;
composer;4591;3990;
composer;4591;4022;
composer;4591;4066;
composer;4591;4076;
composer;4591;4084;
composer;4591;4249;
composer;4591;4256;
composer;4591;4281;
composer;4591;4370;
composer;4591;4401;
composer;4591;4405;
composer;4591;4501;
composer;4591;4668;
composer;4591;4712;
composer;4591;4809;
composer;4591;4812;
composer;4591;4830;
composer;4591;5081;
composer;4591;5096;
composer;4591;50;
composer;4591;5189;
composer;4591;5200;
composer;4591;5273;
composer;4591;5387;
composer;4591;5461;
composer;4591;579;
composer;4591;583;
composer;4591;602;
composer;4591;636;
composer;4591;688;
composer;4591;689;
composer;4591;710;
composer;4591;780;
composer;4591;909;
composer;4591;977;
composer;4595;4827;
composer;4702;607;
composer;4703;2464;
composer;4704;5381;
composer;4708;324;
composer;4720;36;
composer;4726;927;
composer;4803;3040;
composer;4803;4377;
composer;4803;5659;
composer;4804;945;
composer;4814;2892;
composer;4826;498;
composer;4847;588;
composer;4853;2991;
composer;4869;477;
composer;4875;1661;
composer;4875;2411;
composer;4875;3837;
composer;4935;1591;
composer;4935;2213;
composer;4935;2341;
composer;4935;3067;
composer;4935;4928;
composer;4942;2254;
composer;4942;3973;
composer;5047;178;
composer;5051;3100;
composer;5057;237;
composer;5102;813;
composer;5123;5317;
composer;5132;1523;
composer;5176;3169;
composer;5176;3799;
composer;5176;844;
composer;5237;2394;
composer;5264;3985;
composer;5359;4037;
composer;5366;3464;
composer;5403;4533;
composer;5403;5443;
composer;5403;5602;
composer;5500;3182;
composer;5500;4353;
composer;5549;2129;
composer;5553;3331;
composer;5595;2732;
composer;5664;944;
composer;566;2091;
composer;5680;1015;
composer;5680;1552;
composer;5680;2935;
composer;5680;2970;
composer;5680;3268;
composer;5680;3314;
composer;5680;4538;
composer;5680;5512;
composer;5695;412;
composer;5715;3105;
composer;5819;1594;
composer;5829;5280;
composer;5845;1250;
composer;5845;2768;
composer;5845;3838;
composer;5845;4741;
composer;5845;4927;
composer;5845;5242;
composer;5845;5330;
composer;5845;553;
composer;5854;2316;
composer;5854;5174;
composer;5877;3617;
composer;5877;366;
composer;5877;5301;
composer;5905;1509;
composer;5905;2253;
composer;5905;2419;
composer;5905;3058;
composer;5905;3234;
composer;5905;481;
composer;5905;5357;
composer;5914;2317;
composer;5914;2600;
composer;5950;1196;
composer;5950;1763;
composer;5950;5395;
composer;5996;2692;
composer;6003;4277;
composer;6043;588;
composer;6046;1042;
composer;6046;4890;
composer;6060;3733;
composer;6074;2791;
composer;610;5037;
composer;6160;1928;
composer;6174;2035;
composer;619;3253;
composer;6208;2411;
composer;6208;3099;
composer;6208;3856;
composer;6208;4553;
composer;6208;4572;
composer;6208;5126;
composer;6219;1922;
composer;6219;2314;
composer;6234;776;
composer;6235;776;
composer;624;1152;
composer;6266;3393;
composer;62;5128;
composer;62;528;
composer;6309;518;
composer;6312;1851;
composer;6312;2420;
composer;6312;4018;
composer;6350;1234;
composer;6350;1724;
composer;6381;5355;
composer;6409;1561;
composer;6409;2299;
composer;6410;1561;
composer;6410;2299;
composer;6459;3487;
composer;6459;3756;
composer;6480;2791;
composer;649;539;
composer;6500;400;
composer;6528;2851;
composer;6586;3378;
composer;6586;5414;
composer;6611;924;
composer;6683;281;
composer;6683;2941;
composer;6685;1565;
composer;6692;69;
composer;6749;1059;
composer;6751;5252;
composer;6757;3765;
composer;6787;1243;
composer;6787;1328;
composer;6787;1424;
composer;6787;1783;
composer;6787;1835;
composer;6787;228;
composer;6787;2313;
composer;6787;2487;
composer;6787;3632;
composer;6787;363;
composer;6787;3881;
composer;6787;4093;
composer;6787;4300;
composer;6787;433;
composer;6787;4703;
composer;6787;529;
composer;6787;787;
composer;6821;2898;
composer;6830;5541;
composer;6872;1024;
composer;6885;182;
composer;6948;5309;
composer;6987;3384;
composer;701;3587;
composer;7188;4781;
composer;7188;5057;
composer;7188;610;
composer;7270;577;
composer;7278;5480;
composer;728;5450;
composer;72;2610;
composer;72;339;
composer;7311;1148;
composer;7318;3397;
composer;7318;833;
composer;731;1929;
composer;7323;2518;
composer;7362;2247;
composer;7385;96;
composer;7409;1361;
composer;744;1683;
composer;744;251;
composer;744;2767;
composer;744;3256;
composer;7463;3307;
composer;7464;337;
composer;749;3146;
composer;7508;869;
composer;7559;5655;
composer;7584;1747;
composer;7588;176;
composer;7593;3754;
composer;7608;5463;
composer;7646;4489;
composer;7660;13;
composer;7663;2216;
composer;7663;4099;
composer;7663;4317;
composer;7697;1443;
composer;7697;1495;
composer;7697;1797;
composer;7697;2037;
composer;7697;2087;
composer;7697;2613;
composer;7697;2648;
composer;7697;3206;
composer;7697;3410;
composer;7697;3592;
composer;7697;3656;
composer;7697;3715;
composer;7697;3836;
composer;7697;4276;
composer;7697;4365;
composer;7697;4409;
composer;7697;4463;
composer;7697;4492;
composer;7697;4574;
composer;7697;4608;
composer;7697;4964;
composer;7697;5393;
composer;7697;597;
composer;7697;679;
composer;7705;574;
composer;7726;2025;
composer;775;250;
composer;775;3446;
composer;775;3782;
composer;7765;1486;
composer;7765;3143;
composer;7765;894;
composer;777;2211;
composer;7842;4593;
composer;7847;3189;
composer;7862;1047;
composer;7862;1273;
composer;7862;728;
composer;7863;1305;
composer;7871;1547;
composer;7871;1615;
composer;7871;2804;
composer;7871;4705;
composer;7911;5207;
composer;7917;5612;
composer;7949;140;
composer;8040;3667;
composer;8053;324;
composer;8065;3742;
composer;8088;4751;
composer;8089;2753;
composer;8090;3259;
composer;8090;5510;
composer;8099;2832;
composer;8125;1624;
composer;8125;873;
composer;8188;349;
composer;8200;1120;
composer;8200;1782;
composer;8200;3594;
composer;8224;4278;
composer;825;615;
composer;826;1915;
composer;826;4653;
composer;826;5001;
composer;8277;3902;
composer;8336;4739;
composer;8338;4739;
composer;8407;2264;
composer;8411;1189;
composer;8411;2898;
composer;8411;3843;
composer;8421;806;
composer;844;2930;
composer;844;3124;
composer;844;3760;
composer;8534;2591;
composer;8546;1331;
composer;8546;4503;
composer;8573;640;
composer;8615;5413;
composer;8691;1695;
composer;8691;2094;
composer;8691;2934;
composer;8691;4522;
composer;8757;4026;
composer;8766;885;
composer;8772;1591;
composer;8772;2213;
composer;8772;2341;
composer;8772;2964;
composer;8772;3067;
composer;8772;3156;
composer;8772;3183;
composer;8772;3323;
composer;8772;3361;
composer;8772;3610;
composer;8772;3779;
composer;8772;4296;
composer;8772;4928;
composer;8772;672;
composer;8782;2411;
composer;878;4626;
composer;878;5559;
composer;8800;1522;
composer;8800;2493;
composer;8800;4410;
composer;8800;840;
composer;880;1872;
composer;8850;4772;
composer;8852;4743;
composer;8858;1804;
composer;8875;4988;
composer;8960;1308;
composer;8974;3538;
composer;8974;4783;
composer;9011;2588;
composer;9011;559;
composer;9026;2666;
composer;9026;3817;
composer;9026;4280;
composer;9080;4240;
composer;9080;5428;
composer;9080;5520;
composer;9112;135;
composer;9139;5125;
composer;9170;4171;
composer;9173;1142;
composer;9173;1153;
composer;9173;1226;
composer;9173;1278;
composer;9173;1279;
composer;9173;1280;
composer;9173;1281;
composer;9173;1283;
composer;9173;1827;
composer;9173;233;
composer;9173;2409;
composer;9173;2608;
composer;9173;2609;
composer;9173;2994;
composer;9173;3280;
composer;9173;4349;
composer;9173;4716;
composer;9173;4826;
composer;9173;4882;
composer;9173;4972;
composer;9173;5610;
composer;9173;635;
composer;9173;906;
composer;9174;1142;
composer;9174;1153;
composer;9174;1226;
composer;9174;1278;
composer;9174;1279;
composer;9174;1280;
composer;9174;1281;
composer;9174;1283;
composer;9174;1827;
composer;9174;233;
composer;9174;2409;
composer;9174;2412;
composer;9174;2608;
composer;9174;2609;
composer;9174;2994;
composer;9174;3280;
composer;9174;4826;
composer;9174;4882;
composer;9174;4972;
composer;9174;5610;
composer;9174;635;
composer;9174;906;
composer;9182;1230;
composer;9293;4536;
composer;9310;2477;
composer;9312;5229;
composer;9319;3054;
composer;9329;1880;
composer;9357;1744;
composer;9385;222;
composer;9414;1912;
composer;9414;4422;
composer;9414;4804;
composer;9465;3441;
composer;9513;1905;
composer;9513;315;
composer;9513;3894;
composer;953;528;
composer;9570;4440;
composer;9573;3607;
composer;9574;5587;
composer;9601;5124;
composer;9645;504;
composer;9646;2272;
composer;968;2886;
composer;9812;2563;
composer;9844;1705;
composer;9844;1953;
composer;9844;2326;
composer;9844;442;
composer;9844;4699;
composer;9844;4872;
composer;9844;5408;
composer;9844;5650;
